1.457001631917237590e-02,1.284737155279576208e-02,1.239491218871325955e-02,1.404803845904594763e-02,3.918074219831623600e-02,1.288012772550798657e-01,3.274197444311560679e-01,3.037663707221086584e-01,9.213557285008160125e-02,2.497599255327296458e-02,1.357201350308414635e-02,1.628794796717313031e-02
1.711991726789803200e-02,1.516731396347046311e-02,1.854901719919267722e-02,1.693708389337957379e-02,1.441141223069572486e-01,2.120738589697624965e-01,2.872912235695073702e-01,1.874941971829376386e-01,3.899207388753747616e-02,2.974898977418649962e-02,1.792338424576233810e-02,1.458881773940816189e-02
1.234596047468772100e-02,1.137882623981569322e-02,1.411704004127719257e-02,1.217017242827487730e-02,5.290440250062995731e-02,1.258906394365183201e-01,3.142514309026986363e-01,3.199522432474591893e-01,8.115588140006479989e-02,1.641728362471351829e-02,1.091625769447677509e-02,2.849986200938336295e-02
1.429295142053757170e-02,1.121465278091335685e-02,1.142900239605160011e-02,1.789422342672592273e-02,2.923490584246593235e-02,7.259009258216363170e-02,3.211383949282499151e-01,2.968990259497003015e-01,1.371916925631103401e-01,5.090207943935667195e-02,2.139675567964457667e-02,1.581622299108017757e-02
2.778703968434366456e-02,1.902364808943807217e-02,1.917412657141114724e-02,1.550007563523699179e-02,4.734369839677057129e-02,1.856437192261604363e-01,3.274229609571698840e-01,2.430338362746596592e-01,6.032840740702608007e-02,1.797109070763694069e-02,1.623504422087389959e-02,2.053635282927265826e-02
1.478013235972362900e-02,1.249230402573930920e-02,1.173484362000975362e-02,8.327651001083504964e-03,4.484904856794193900e-02,1.200583018322487205e-01,3.320241901849019794e-01,3.079228262044889086e-01,7.846362976350464147e-02,2.791625014619592698e-02,1.757771554796440025e-02,2.385310674619725221e-02
2.317898270918885076e-02,1.933043223622830237e-02,1.816931238550541228e-02,1.365677842019599394e-02,6.140144782451767425e-02,1.873752902799626918e-01,2.466877438862443150e-01,2.894908438378926974e-01,8.591946390994341376e-02,1.540356576160609170e-02,1.661916630913709558e-02,2.276697243957750277e-02
1.476288567893218120e-02,1.075193114874163289e-02,1.076459358885462070e-02,5.037118676947217183e-03,7.982959394593543145e-02,1.514660826411621530e-01,2.866411763305565241e-01,2.770010074237354014e-01,7.684936204094222623e-02,3.868223505236931953e-02,1.765549349834349968e-02,3.055851997347978563e-02
1.328054963009149721e-02,1.210142180953107868e-02,9.447899108571605753e-03,8.912666924526763818e-03,1.769661940237688205e-02,9.399550340284776317e-02,2.857586843443130631e-01,3.719727849796061747e-01,1.409662509427201393e-01,2.550260080799038667e-02,1.118586754183866286e-02,9.179151105585947948e-03
1.286595887957886312e-02,1.222201492440893808e-02,1.205611925056500160e-02,1.259360056146124549e-02,3.917928671061954304e-02,9.950794619605354829e-02,2.719944846148558693e-01,3.508316231263737262e-01,1.246848111399203457e-01,2.311583084016080938e-02,1.790174531551444806e-02,2.304657844048764101e-02
2.479020801909092783e-02,1.978109029919629044e-02,1.674958913978252459e-02,1.864137531236632894e-02,3.862648866476057347e-02,1.817641380940588358e-01,4.128357234516760732e-01,1.828159121096827877e-01,4.989489295121456863e-02,2.192755352439271568e-02,1.688255588824602235e-02,1.529047254553231663e-02
9.768520535464658011e-03,7.181628498447906878e-03,7.708650649874145000e-03,9.428028696060065245e-03,1.330075326946185757e-02,3.875643074882403200e-02,4.112811502448792123e-01,3.518088576096965459e-01,9.636511214870653597e-02,2.700079137916959818e-02,1.370215296585310973e-02,1.369792325356236976e-02
1.138318394994446495e-02,1.249314055867438780e-02,1.087025802813926766e-02,1.320897394072311284e-02,4.917714990448640577e-02,7.761926941999769403e-02,3.042902858996286986e-01,3.911079011335285571e-01,8.287751442132715307e-02,2.747095462679924674e-02,1.020383148120560142e-02,9.297536635545389228e-03
1.183800549476179097e-02,1.416144065970206811e-02,1.316357396878743875e-02,1.597413340591977149e-02,3.580038651096797281e-02,8.184160135757105603e-02,3.653083673779074503e-01,3.267623713327660884e-01,8.731746863067300912e-02,2.536293710546624197e-02,1.247451454375940634e-02,9.995199611717671059e-03
8.360855306664452882e-03,1.307828726278890789e-02,1.165238999497026154e-02,1.273460450900188237e-02,1.626411054227539302e-02,1.124373575430158562e-01,3.471316488373193399e-01,3.076037878473392162e-01,1.069408469849078835e-01,3.281832408318281075e-02,1.494778628725120483e-02,1.603000080128282392e-02
1.556980736742798188e-02,1.193806358191272336e-02,1.236383531889686041e-02,1.296649772921740218e-02,1.740179139516005030e-02,1.422955198666052412e-01,3.186109557032844042e-01,3.269625266021632948e-01,8.086166326597775400e-02,2.118642905724127390e-02,1.713714100792031528e-02,2.270576910419272107e-02
1.874156593168644497e-02,1.743310763143923053e-02,1.467602268347011941e-02,1.465023699690637914e-02,3.627054342342676124e-02,1.711554698383501993e-01,3.133655147517268036e-01,2.292492993235554777e-01,9.167869447730099541e-02,3.234847437993688263e-02,3.172102267355254857e-02,2.871004788864815055e-02
1.623479818812336578e-02,1.780743513390497385e-02,1.721022373823555621e-02,1.529429381972028691e-02,4.231559396490953973e-02,1.813480641531702298e-01,3.383442269663732849e-01,2.433479587977406544e-01,7.225429249389915543e-02,2.596241888963663619e-02,1.433780857155202149e-02,1.554288528273431620e-02
1.015571194635447871e-02,1.209725244112836579e-02,1.181369583396041367e-02,1.031468304949433208e-02,2.355164368147174420e-02,1.289350331447274844e-01,3.634303671684306347e-01,2.871636066805737242e-01,9.002149847457509291e-02,2.751246602553305068e-02,1.482766834740817385e-02,2.017637320634249956e-02
2.202469873742704531e-02,1.899373146998311820e-02,1.424428587953638012e-02,1.703445013419704196e-02,5.353343538580018074e-02,1.054861227699278037e-01,3.961709170273835512e-01,2.451928292013486888e-01,7.260638429550266004e-02,2.385660203093711157e-02,1.534162745928516203e-02,1.551491560867124947e-02
1.142438167378974530e-02,9.553207604510585010e-03,1.020236986246567980e-02,9.245939710273941986e-03,5.307867974314555565e-02,1.329663151687805189e-01,3.343750409718540539e-01,2.744043490845669009e-01,9.069916220752820279e-02,2.810425458456136671e-02,2.723590341299326339e-02,1.871039597553017866e-02
2.570467498126014633e-02,2.352055608081553978e-02,1.588273183740964226e-02,1.656326787882440518e-02,3.935243605535193590e-02,2.189612157236471290e-01,2.508221051164507553e-01,2.503543935381721819e-01,5.638404331323115110e-02,4.399753399855103886e-02,2.304844989710345265e-02,3.540859157918262862e-02
4.132262273730809982e-02,3.175665196706922017e-02,1.957366024848301161e-02,1.972468907144069375e-02,4.839093404831135842e-02,1.832393733765416421e-01,2.880550004750099813e-01,2.448510133140839318e-01,6.163356347635871174e-02,2.286462701970601308e-02,1.695582731721655481e-02,2.163203694847075365e-02
9.590309475868611863e-03,8.751788593688322390e-03,6.362465338790111724e-03,6.652330403446529358e-03,3.641181037483873922e-02,1.317448857266460827e-01,3.531755761735771992e-01,2.801771624200868338e-01,1.069165106072648835e-01,3.485566710478209262e-02,1.217044842659592042e-02,1.319104535441466448e-02
1.683223881275396766e-02,1.053719360420376713e-02,7.578421352651942486e-03,1.277884076982368014e-02,2.355844285377907757e-02,9.880670638209762546e-02,2.801433997663030917e-01,4.352412690336424084e-01,7.083819675867036869e-02,2.252441918233852314e-02,1.120318565143806934e-02,9.957685832297521675e-03
1.659669562127743039e-02,1.926151717173606170e-02,1.247635165670864937e-02,3.660934962770417272e-02,6.786100540132836145e-02,2.176489105399146695e-01,3.789563249773256204e-01,1.362721172396812175e-01,5.224141101521909136e-02,2.450856638834086193e-02,1.758626385785124965e-02,1.998148650291260361e-02
8.764028921440949679e-03,8.678178397388979295e-03,1.436686693605299971e-02,1.880344740782345647e-02,2.671697410369870337e-02,7.395586118988826951e-02,2.659030820338134649e-01,4.305789381017721684e-01,1.022145069924524224e-01,2.609564912454291966e-02,1.263967079961760172e-02,1.128279599150807354e-02
8.957797435689342225e-03,8.497910513767791343e-03,1.038215309412156284e-02,1.115666853679506999e-02,2.064551186825827611e-02,2.017862666709009101e-01,3.975951795382076659e-01,2.402732739832205977e-01,6.069331187978485587e-02,2.263972740820198448e-02,7.711045166541403637e-03,9.661153904510538099e-03
8.392022596461899686e-03,8.046045411581378287e-03,8.726236557056480866e-03,1.236314872452051045e-02,3.345322596046726438e-02,9.853776202582097132e-02,4.014996035101461302e-01,2.706634873669890862e-01,9.896331396322401164e-02,2.708032621496807985e-02,1.405013347799792707e-02,1.822469419076628433e-02
1.322367785187723507e-02,1.537746790732003044e-02,1.453451335986855400e-02,1.656089921009392882e-02,3.630196114611065894e-02,1.276815290261925362e-01,3.403559409898867516e-01,3.125461291087855975e-01,7.510752475595504352e-02,1.981794378399276066e-02,1.717869977418702912e-02,1.131371308572984985e-02
1.493607801727168255e-02,1.864790608727021071e-02,1.284333699521588226e-02,1.252591071871132083e-02,7.069871417503609257e-02,1.752952881016275333e-01,3.989323967246153346e-01,2.055317387219580127e-01,4.158639285158866050e-02,1.520663598449369103e-02,1.608009083930490163e-02,1.771551078290670156e-02
1.081654457827620902e-02,8.097803946286232304e-03,8.784983512302358202e-03,1.363982259391069776e-02,3.542049393913772326e-02,1.551119549259398767e-01,4.292919898229782261e-01,2.482563010676648863e-01,4.909260013682098522e-02,1.060746981098718671e-02,9.313819688386357556e-03,2.156621597730924017e-02
1.219366939658613966e-02,1.140636882315907222e-02,1.087757508805593624e-02,1.334157064828279428e-02,3.425510109253497582e-02,8.655332505238853835e-02,4.401651564195428468e-01,2.537077733987955774e-01,6.548469050514199585e-02,2.452477280848373506e-02,1.268515961324759127e-02,3.480483715378081266e-02
1.864494255060533331e-02,1.591313611960133712e-02,1.476688294194896701e-02,1.379285866814690398e-02,3.815684816451118955e-02,1.875828778867978941e-01,3.079074595480271181e-01,3.049638581136396298e-01,6.944606878799144956e-02,1.449632064367061685e-02,6.847844491264329196e-03,7.480902083795180207e-03
1.235938730056147447e-02,9.724424049081883265e-03,8.674776136558325773e-03,1.261384740056718627e-02,4.365870249927529534e-02,1.882932450241122657e-01,2.656975495926108266e-01,3.174628303914998617e-01,9.625531601125118797e-02,2.801374373699235323e-02,8.566341434851347525e-03,8.679836422637985174e-03
1.205599189066293257e-02,9.326946172915599395e-03,7.662175411245209129e-03,9.160771233002946642e-03,1.797030907028142332e-02,4.946423688690888831e-02,3.471613543559738946e-01,4.187903068646867677e-01,9.816482439085554013e-02,1.573450078782028319e-02,6.160558226943604540e-03,8.348024708702883601e-03
8.956811656056742205e-03,8.445506962828993811e-03,7.422369369045782490e-03,6.243938820914474511e-03,1.588319434437850119e-02,6.677121650373231410e-02,3.384879325753910595e-01,3.279026577279901544e-01,1.464792868778510004e-01,4.981945873538714403e-02,1.240125164008375191e-02,1.118637478634013603e-02
1.663154822793643309e-02,1.261466415961084650e-02,1.231224488098667247e-02,1.704964288063435390e-02,3.982332665742775724e-02,2.227930386106253546e-01,2.631781090780975219e-01,2.862292625430286064e-01,6.958970020420861269e-02,2.881072862632847245e-02,1.079636824688300252e-02,2.017136588423238883e-02
1.420012059442365276e-02,1.092677068995784317e-02,8.685342689153880205e-03,8.795760368194620316e-03,5.182100123901865751e-02,1.145229778172409257e-01,3.681615456439716882e-01,2.601333662381409284e-01,1.083166901155823703e-01,2.933599285592528375e-02,1.142034280364225690e-02,1.368008894474791008e-02
1.754056768027584604e-02,2.776422583935778468e-02,2.640751569655636760e-02,2.641377043736559474e-02,4.199774146995506607e-02,1.510332263204042236e-01,3.745082920804746474e-01,2.299214290831800844e-01,6.532110133476168312e-02,2.167779441917908403e-02,5.208493255683569606e-03,1.220584238280605915e-02
9.068473234411938283e-03,9.355076492016851236e-03,9.092908325646461426e-03,9.373911874843461958e-03,2.897900007534153291e-02,1.328016664732221963e-01,3.100853802812886251e-01,3.394538146231803610e-01,1.069951557431627620e-01,1.973133617187643185e-02,9.383075034056408137e-03,1.568020167095298886e-02
1.398076403545506739e-02,1.175562032825731157e-02,1.212369965560275778e-02,1.293416866505961785e-02,2.427101194729937295e-02,1.281707776960595291e-01,2.721585491285201108e-01,3.638672497598803290e-01,1.072930404533070509e-01,2.435851759870602887e-02,1.504055470249120174e-02,1.404604602936161857e-02
1.158555764457565654e-02,1.201635076247798382e-02,1.144346696100967051e-02,1.194272195372106382e-02,2.778066623738057253e-02,9.952741930379439828e-02,3.060446022655713416e-01,3.235721339501791416e-01,1.301712128150295800e-01,3.786910477056552871e-02,1.179998540341159648e-02,1.624677793228345574e-02
6.627129644195056506e-03,5.902765676262997779e-03,7.485251327922111397e-03,8.162988486474929278e-03,1.105808946884057412e-02,1.527677956634241330e-01,3.440027090647227448e-01,3.447638093067111331e-01,6.943014503292606332e-02,3.228977196193368732e-02,1.034361603623138587e-02,7.165928330355183541e-03
1.041529323987050795e-02,1.096905892408136206e-02,1.294834467493023722e-02,1.118001727997120984e-02,2.426564000266800275e-02,8.219542499577307815e-02,2.562034941528858467e-01,4.477947871569794014e-01,8.656738180515204106e-02,3.663074687013807146e-02,9.070433721072723374e-03,1.175937717647752324e-02
1.810806794646754522e-02,1.110886666109423861e-02,1.994000352920416441e-02,2.107190289116120038e-02,3.577382444995495792e-02,1.703363424442524976e-01,3.791932517901423494e-01,1.999305768391332894e-01,6.873125110287629791e-02,2.127274247025716727e-02,1.953832437101223063e-02,3.499484550444401099e-02
1.384497789425301328e-02,1.107953751882353316e-02,1.227137714190425222e-02,1.092717165791832687e-02,3.083038547716332109e-02,1.418509235487363240e-01,3.740996658955261234e-01,2.857427031565973885e-01,7.113369511760528341e-02,2.860415095393726084e-02,9.338334319479044132e-03,1.027707731805611695e-02
1.133692381712429406e-02,1.446459343809163023e-02,1.275986973048369270e-02,1.090115861150637439e-02,2.473382860626057930e-02,1.892141083138506319e-01,3.730884954790957275e-01,2.779357763872764009e-01,5.324130721894262258e-02,2.112822295332520209e-02,5.498181223375672548e-03,5.697534220667155314e-03
4.719250625566746328e-03,5.084911416880849404e-03,5.753968778077861619e-03,5.968686002286040237e-03,1.425699727207238414e-02,6.602309361104936880e-02,2.389708365707583770e-01,3.843777936352380520e-01,2.107077857069272198e-01,3.886117606925592466e-02,1.204793816747717038e-02,1.322756214440997530e-02
1.647161958630597584e-02,1.587982809507219178e-02,1.274478709237601357e-02,1.851246558428236433e-02,2.889170215710421680e-02,1.196226534982738898e-01,4.297876281653978947e-01,2.865713948778534914e-01,4.354002239007297853e-02,1.172490257518148116e-02,7.964684210044516155e-03,8.288311768034966817e-03
1.047721934891290320e-02,1.285360711621799830e-02,1.211618717675270150e-02,1.349779005184285549e-02,2.106616899168418239e-02,9.784568582366030831e-02,3.044573452265736391e-01,3.641398154369656082e-01,8.732762712595780463e-02,2.621577970792930701e-02,1.181798287521344283e-02,3.818479111828924910e-02
2.511319501051463565e-02,1.878728927918239464e-02,1.168939700110283725e-02,1.025433771500201992e-02,3.708275394384431822e-02,2.229095741401631581e-01,2.870981662750792807e-01,3.018275599882181415e-01,5.674683362217183835e-02,1.148732421379985817e-02,7.450663415235603444e-03,9.552905395685916748e-03
1.780880021179263514e-02,1.321236861407718878e-02,1.333477564878100645e-02,1.238683279863283734e-02,2.400696106981850542e-02,7.669702171348972974e-02,3.253654893766825262e-01,3.259348244218165380e-01,5.741269484305804721e-02,1.517088116933827148e-02,4.323150776051110783e-02,7.543784237200161502e-02
1.889646495891826594e-02,1.218756582097827411e-02,1.120857469659775757e-02,2.477041170520135824e-02,2.760348828752586664e-02,2.423265136109518658e-01,2.979122412143456744e-01,2.379212896803095667e-01,9.705377036731294149e-02,1.457766426791015299e-02,5.333683434034511110e-03,1.020833195591375891e-02
1.953193914113813406e-02,1.224700440644764868e-02,1.567300224479408616e-02,2.827081909636391943e-02,3.744567983599011302e-02,1.146406403036859672e-01,4.036107320218760841e-01,2.621278701223382357e-01,5.325251804250711457e-02,2.841479414609614576e-02,1.597007752346691831e-02,8.814923115295626027e-03
8.746327378969680211e-03,6.615572361276869651e-03,7.312380784518156436e-03,8.428917325510357564e-03,1.346565473852133141e-02,7.120814481665647955e-02,3.591349119691223390e-01,3.611148038555239137e-01,1.175268603589945116e-01,2.418589922641568510e-02,1.203245499125442028e-02,1.022807219323625290e-02
6.736841049757966333e-03,1.085254605663919965e-02,9.758066335598667915e-03,8.284554700171215674e-03,2.732689747838490391e-02,1.073542720055350730e-01,2.729481012055320344e-01,3.558106946160923267e-01,1.285991110799150627e-01,3.271055448458427828e-02,1.709002760014138519e-02,2.252833338764786975e-02
2.431337151684060185e-02,2.414215059066566679e-02,2.130956092068469684e-02,1.823875083167773165e-02,1.131258520334811335e-01,1.560129718462547888e-01,3.480270045178130434e-01,1.960544743098819598e-01,5.371684339333820252e-02,1.559320141257264022e-02,9.691662750608346505e-03,1.977415587618121598e-02
1.081426492790250188e-02,8.024345768634602583e-03,1.204479414181741301e-02,1.184690201677261745e-02,4.335132832390407170e-02,8.847720930366438641e-02,2.683302078371038180e-01,3.643892041570299112e-01,1.340269392348842903e-01,2.712489367795827000e-02,1.590692881496438491e-02,1.566298179536371182e-02
9.708810522473895754e-03,8.734187562820868930e-03,8.250617990399992940e-03,1.027527773588120773e-02,2.147624579611094944e-02,7.230746735041869433e-02,2.763392862282839646e-01,4.211131080743453770e-01,1.050929086824916731e-01,4.000559559076658639e-02,1.124932501747182879e-02,1.544716944853495762e-02
1.371484708417342220e-02,1.322546320577291414e-02,1.147965124895726149e-02,1.204949007893659114e-02,2.113847990955169606e-02,2.029654606287947805e-01,3.638735490130959871e-01,2.203407055475806453e-01,8.508443837906864982e-02,2.012160191252913496e-02,1.636018169510718850e-02,1.964613129643173056e-02
1.476369031668216779e-02,1.434498100537524162e-02,1.388045996941944180e-02,1.182139535616891744e-02,1.980544302400731246e-02,5.734889027254527760e-02,3.603028105739371489e-01,3.443494932139535836e-01,1.089570295874777300e-01,2.234282145052727750e-02,1.475531613045602888e-02,1.732766909944986541e-02
1.310779304069588369e-02,1.180335763617967534e-02,1.338423888254756250e-02,1.062672633945419345e-02,4.296718536920800940e-02,1.710833944956252628e-01,2.594159444885636434e-01,3.396542343214227211e-01,9.943807867824620839e-02,1.632280724501112418e-02,1.181122962832620651e-02,1.038500987471955954e-02
1.705781177708790355e-02,1.702531936159467144e-02,1.669262528121832553e-02,2.238798063169493771e-02,7.113084201269323503e-02,1.226510985615042598e-01,2.777663583418978899e-01,3.414211193637137209e-01,5.749815464270704307e-02,1.683107122549383147e-02,1.785670138410626329e-02,2.168091741628788358e-02
1.437284612439144495e-02,1.522947322356545119e-02,1.116131502653027775e-02,1.078879711175537506e-02,1.917619386248017171e-02,7.456375471801324206e-02,3.663776598654340799e-01,3.132531043159564321e-01,1.254679722115857876e-01,2.825337782397024239e-02,9.702970297029702915e-03,1.165253541928778537e-02
1.112374336767669829e-02,1.344744644477626101e-02,9.776060868616345129e-03,8.904963668531660700e-03,2.216121640236856302e-02,1.429205632100398193e-01,3.992926765347492024e-01,2.761289522304845034e-01,7.500436014926166461e-02,1.769707641499667500e-02,6.659137054180567020e-03,1.688380365431804003e-02
1.123922999849108657e-02,3.406995059667192530e-03,7.481602660897336381e-03,1.500391340359729167e-02,2.085285059699758942e-02,7.163156906316048289e-02,2.569629816987319959e-01,3.739612654460031660e-01,1.890564735077231440e-01,3.011909556412174088e-02,9.625561635835269345e-03,1.065846136477372266e-02
1.571495966703187128e-02,1.798999357527941365e-02,1.267796010465776710e-02,1.815759498188973531e-02,3.145397323964208014e-02,9.660281259990130542e-02,3.466253146406035879e-01,2.944368747924380747e-01,1.024541191149404284e-01,3.208946190637288615e-02,1.548450773294267682e-02,1.631242764430015577e-02
1.776493431139607171e-02,6.076155344715251753e-03,1.905342284141704409e-02,2.949747326588892868e-02,5.116352945371328148e-02,1.336964872074968835e-01,3.306715375314828731e-01,2.791530659544053106e-01,5.499171801712150059e-02,2.640834227441726453e-02,1.852182002651531212e-02,3.300151377143023534e-02
5.715965478778610442e-03,3.284493493682140181e-03,1.023941410226699919e-02,8.770521885051294278e-03,2.072860300144544615e-02,1.233287856887156780e-01,2.638978935057650910e-01,3.756761728369457654e-01,1.427512558622685834e-01,2.708703975386812790e-02,9.479719999747520179e-03,9.040134391464735644e-03
9.322724634281010642e-03,5.492105162032776683e-03,1.225838681166660331e-02,9.046147436377131520e-03,1.869398932523253648e-02,1.160779836460459069e-01,3.417846965336331921e-01,3.348586371974589526e-01,1.132156371792564092e-01,2.313085388027190381e-02,7.456460580417727593e-03,8.662377613325862938e-03
7.674228904855813493e-03,8.631098415357417106e-03,4.215018007065311940e-03,2.033855574689473131e-02,2.031824115195212874e-02,1.224308548485729259e-01,3.741307697356289763e-01,3.232942772223385552e-01,8.530358859924096204e-02,1.667880333492724812e-02,7.921129366465917351e-03,9.063434666700002917e-03
1.536376603288623112e-02,7.577341537558852057e-03,1.405234517735379739e-02,2.155962750393261920e-02,3.712262441804331514e-02,1.065589652254538278e-01,3.129917144036264420e-01,3.262974911139742695e-01,8.758058177606667383e-02,2.394820872828301236e-02,1.595270127518710890e-02,3.099463280763382553e-02
8.019709749602886573e-03,1.080467851669033620e-02,1.031126149803522803e-02,1.286202550090724366e-02,2.903706254325213662e-02,9.760856256465277880e-02,2.900166732631937472e-01,3.325438340426002393e-01,1.473422087481010001e-01,2.869465229248953017e-02,1.176506232395568494e-02,2.099426895651918673e-02
1.631536309977706448e-02,1.211253170247467321e-02,1.015399769548133366e-02,1.384283857782660221e-02,4.443985006819963640e-02,6.154921344108211373e-02,2.335653450717515289e-01,3.788083244983222464e-01,1.604996754955405613e-01,3.821903053717378568e-02,1.186704369533097235e-02,1.862678611703947468e-02
1.338733204182159832e-02,1.309352986719837172e-02,1.234547604020431663e-02,1.103904585232010939e-02,1.601511086998020847e-02,8.865914472207989117e-02,3.513794849358643502e-01,3.106959518931668440e-01,1.141547798569229055e-01,3.339175886422472705e-02,1.679361051817874345e-02,1.904477453803794448e-02
2.370514510408697553e-02,2.128529702080932118e-02,1.639109977129730653e-02,1.584205182447421742e-02,4.919429232362339255e-02,1.979648891912241249e-01,3.416103657022666606e-01,2.152570735340722519e-01,6.216676120249574333e-02,2.250612127903948989e-02,1.077102883914711831e-02,2.330587420746341870e-02
2.397910007076450162e-02,1.653853310070520569e-02,1.552167467850955329e-02,3.841795588199409250e-02,7.516707437593031504e-02,1.700933054342256279e-01,2.663974616285595953e-01,2.615297332910372918e-01,7.803349418022986761e-02,1.836140528537615058e-02,1.396950721065859727e-02,2.199075486200922219e-02
4.473887304440619245e-02,2.916875750319183544e-02,2.122648999892017690e-02,3.150070188588161013e-02,7.317636708949203095e-02,1.893337165651420018e-01,3.232200364599543962e-01,1.623611314019297036e-01,5.685513837632516498e-02,3.079405207294531530e-02,1.904778540712557047e-02,1.857695019468599482e-02
1.525521115113177319e-02,1.001620366952032069e-02,9.964518393916979230e-03,1.093177140877951529e-02,2.781003446132531906e-02,1.537126808816836887e-01,3.564377702569362372e-01,3.155298814729095569e-01,5.898699544766831948e-02,1.819523072441276909e-02,1.209435449118195435e-02,1.106534764053360674e-02
1.485012010101824549e-02,1.848749366645065575e-02,1.233860025821967819e-02,1.387358384822974175e-02,8.298368159144550726e-02,2.036083064313025104e-01,3.219712693279021543e-01,2.259312681731804051e-01,5.978771037587189002e-02,2.924034239491285492e-02,1.070805348750859809e-02,6.219570343957769171e-03
7.619363389083944407e-03,1.286687924693609431e-02,1.253717299113034540e-02,1.735773777053741321e-02,7.655668122869296877e-02,1.585757430662126100e-01,2.368318933381739766e-01,3.593409208992089932e-01,7.790236434578777514e-02,1.691689457457242265e-02,9.250297985920802671e-03,1.424405116374268497e-02
1.409689228133032164e-02,9.457901705740323281e-03,1.032712828101877041e-02,1.172599112080380084e-02,4.452683230781213225e-02,1.087787210841965890e-01,3.312127112703481813e-01,3.387125165511332692e-01,7.367941428460160480e-02,2.887140743048523944e-02,1.867123607757613379e-02,9.939247604953656626e-03
2.026470821335164818e-02,1.422027316196866793e-02,2.021821255911024351e-02,2.480120466013261901e-02,5.856127651705281267e-02,1.391456423533141418e-01,3.859466885055345409e-01,1.986780440123636082e-01,7.657517237735450566e-02,2.213615829656830417e-02,1.430058383747655378e-02,2.515203550577232994e-02
1.152210325926279061e-02,1.273156658716832930e-02,1.062147144779099217e-02,1.516266394313443150e-02,5.101450392479724150e-02,7.648524378673078605e-02,3.507722562804616029e-01,3.152043993024160606e-01,9.593402263445961753e-02,2.653719746301755333e-02,1.359162939812337892e-02,2.042294197263722424e-02
2.304443787907752700e-02,2.088365976723843137e-02,1.877791487808692927e-02,2.177191529131884684e-02,7.193131853808588938e-02,1.605367380553769374e-01,3.842738221442102420e-01,2.109433080566706920e-01,3.707018570333424357e-02,2.579706450859194089e-02,7.657341914654091850e-03,1.731229326335424756e-02
4.350222414717357620e-03,4.399480263134538348e-03,6.253971691381384965e-03,1.160488282844778299e-02,2.561008729733279740e-02,4.357899538840035586e-02,2.336592634931003443e-01,4.032788863998637008e-01,2.060145164210578639e-01,3.189423496792470614e-02,1.260069014239512120e-02,1.675476869224406390e-02
1.641553483235097186e-02,1.406445192113469148e-02,1.095611571974606201e-02,1.038178222834459236e-02,4.525097723385385767e-02,1.655658246865439609e-01,3.525562391689372466e-01,2.788621001446887071e-01,7.183850002297334503e-02,1.477835928742768888e-02,9.183700892319188527e-03,1.014641386167968937e-02
1.405519356075124633e-02,1.232464545802989565e-02,1.268187044844768137e-02,1.269451897278650772e-02,5.057148332694518661e-02,9.526063625910310972e-02,3.092499041778459246e-01,3.240030663089306096e-01,6.883403602912993580e-02,3.010847067842085251e-02,3.809313913376772415e-02,3.212303564584131910e-02
2.371819363389128521e-02,1.411399703452107142e-02,1.839655105866903895e-02,1.793251735681199166e-02,7.568216206745662089e-02,1.421586761075118444e-01,3.222306403621718052e-01,2.490295407324013000e-01,8.495069316660501524e-02,2.683545928711413009e-02,9.267230070077762602e-03,1.568433912276813794e-02
2.001611780691172141e-02,1.468831741958373342e-02,1.729372118370654104e-02,1.816164495224786846e-02,5.287533077690332456e-02,1.137045435129092064e-01,3.081401454738183499e-01,3.187946579428084237e-01,7.942726826027265985e-02,2.741333141791536115e-02,1.740853743145714949e-02,1.207638382146563293e-02
1.198772648633728184e-02,1.739746862265915961e-02,1.938194689377220961e-02,2.159017561273467514e-02,3.552892235929163561e-02,1.803693485585870782e-01,4.056414388617584632e-01,2.214000225841573632e-01,4.301236412910888762e-02,1.258090913780099927e-02,1.611979083166856577e-02,1.498988592212369131e-02
